CODBARRAS,NOME,APRES,DESCRICAO,Código,Qtde.Est., Vlr.Mínimo , Valor Fracão , Vlr.Máximo ,CÓDIGO2,PRINCIPIOATIVO,Portaria Controlados ANS,GENERICO, Vlr. Balcão , Vlr.Compra ,Laboratório,Frac.,IPI,NEGPOS,GRUPOS,CODNBMSH,RETEMPISCOFINS,PCIVA,DESC LAB,EST MIN
7896112141655,COLIRIO TEUTO,"0,15+0,3mg sol oft fr gts 200ml","COLIRIO TEUTO - 0,15+0,3mg sol oft fr gts 200ml",000207167,0, 6.46 ,8.59, 8.59 ,,METABISSULFATO DE SODIO+NAFAZOLINA+OXIDO DE ZINCO+ACIDO BORICO,NA,N, 7.3 , -   ,000177,1,0,-,NENHUM,0,S, 33.00 ,TEUTO,0
7896658024351,COLLESTRA,650mg cx 30 cap,COLLESTRA - 650mg cx 30 cap,000240815,1, 29.58 ,0, -   ,,FITOSTEROL,NA,N, 42.39 , 30.2 ,000004,1,0,N,SEM TARJA,21069030,S, -   ,ACHE,0
7896658024368,COLLESTRA,650mg cx 60 cap,COLLESTRA - 650mg cx 60 cap,000240816,0, 51.77 ,0, -   ,,FITOSTEROL,NA,N, -   , 49.00 ,000004,1,0,N,NENHUM,0,N, -   ,ACHE,0
7896006238158,COLONAC,667mg/ml xpe fr 120ml,COLONAC - 667mg/ml xpe fr 120ml,000239583,0, 24.13 ,32.09, 32.09 ,,LACTULOSE,NA,N, 27.28 , 22.75 ,000180,1,0,-,NENHUM,0,N, -   ,UNIAO QUIMICA,0
7897917000208,COLPADAK,20mg creme derm bg 28g,COLPADAK - 20mg creme derm bg 28g,000224036,0, 13.19 ,18.23, 18.23 ,,NITRATO DE MICONAZOL,NA,N, 15.5 , 10.32 ,000023,1,0,+,INJETAVEL,0,S, -   ,BELFAR,0
7897917000215,COLPADAK,20mg creme vag bg 80g+aplic,COLPADAK - 20mg creme vag bg 80g+aplic,000224037,0, 38.16 ,52.75, 52.75 ,,NITRATO DE MICONAZOL,NA,N, 44.84 , 29.81 ,000023,1,0,+,INJETAVEL,0,S, -   ,BELFAR,0
7897917000222,COLPADAK,20mg locao fr 30ml,COLPADAK - 20mg locao fr 30ml,000224038,0, 9.42 ,13.02, 13.02 ,,NITRATO DE MICONAZOL,NA,N, 11.07 , 7.37 ,000023,1,0,+,INJETAVEL,0,S, -   ,BELFAR,0
7897917000239,COLPADAK,20mg po top fr 30g,COLPADAK - 20mg po top fr 30g,000224039,0, 15.27 ,21.11, 21.11 ,,NITRATO DE MICONAZOL,NA,N, 17.94 , 11.95 ,000023,1,0,+,INJETAVEL,0,S, -   ,BELFAR,0
7896112189121,COLPATRIN,100mg+20.000ui/g crem vag bg 50g+10 aplic,COLPATRIN - 100mg+20.000ui/g crem vag bg 50g+10 aplic,000238828,0, 24.52 ,32.61, 32.61 ,,METRONIDAZOL+NISTATINA,NA,N, 27.72 , 21.55 ,000177,1,0,-,NENHUM,0,N, -   ,TEUTO,0
7896317900323,COLPIST MT,creme vag 10aplic pre-envas 4g,COLPIST MT - creme vag 10aplic pre-envas 4g,000211566,0, 40.82 ,54.29, 54.29 ,,BENZOILMETRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO,AT,N, 46.15 , 37.97 ,000308,1,0,-,NENHUM,30049069,N, 38.24 ,ATIVUS,0
7896317900316,COLPIST MT,creme bg 40g+10aplic,COLPIST MT - creme bg 40g+10aplic,000207309,0, 20.5 ,27.26, 27.26 ,,BENZOILMETRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO,AT,N, 23.17 , 19.55 ,000308,1,0,-,TARJADO,30039076,N, 38.24 ,ATIVUS,0
7898040320034,COLPISTAR,"62,5+4,38+1,25+2,5mg creme bg 40g+10aplic","COLPISTAR - 62,5+4,38+1,25+2,5mg creme bg 40g+10aplic",000108383,0, 31.27 ,41.58, 41.58 ,,METRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO+LISOZIMA,AT,N, 35.34 , 25.54 ,000209,1,0,-,NENHUM,30039076,N, 33.00 ,FARMOQUIMICA,0
7896658000805,COLPISTATIN,"62,5+1,25mg+25mui creme vag bg 40g+10aplic","COLPISTATIN - 62,5+1,25mg+25mui creme vag bg 40g+10aplic",000206106,3, 20.24 ,26.91, 26.91 ,,BENZOILMETRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO,AT,N, 20.53 , 19.74 ,000004,1,0,-,TARJADO,30049069,N, 38.24 ,ACHE,0
7896472505845,COLPLEN,100mg/g gel vag bg 50g+10aplic,COLPLEN - 100mg/g gel vag bg 50g+10aplic,000240775,0, 14.21 ,19.65, 19.65 ,,METRONIDAZOL,NA,N, 16.7 , 13.45 ,000419,1,0,+,NENHUM,0,N, -   ,MULTILAB,0
7898919603176,COLPOTROFINE,10mg/g crem vag30g+aplic,COLPOTROFINE - 10mg/g crem vag30g+aplic,000237872,1, 50.46 ,69.76, 69.76 ,,PROMESTRIENO,NA,N, 58.17 , 47.93 ,000500,1,0,+,TARJADO,30043999,N, 33.00 ,TEVA,1
7898919603152,COLPOTROFINE,10mg cx 20 cap,COLPOTROFINE - 10mg cx 20 cap,000237871,3, 43.47 ,60.09, 60.09 ,,PROMESTRIENO,NA,N, 45.42 , 41.29 ,000500,1,0,+,TARJADO,30049099,N, 33.00 ,TEVA,0
7896185924513,COLTRAX,2mg/ml sol inj cx 3amp x 2ml,COLTRAX - 2mg/ml sol inj cx 3amp x 2ml,000026280,0, 8.86 ,11.79, 11.79 ,,TIOCOLCHICOSIDEO,NA,N, 10.02 , 8.31 ,000492,1,0,-,INJETAVEL,30049099,N, 38.24 ,SANOFI-AVENTIS,0
7891058006334,COLTRAX,4mg cx 20 comp,COLTRAX - 4mg cx 20 comp,000209212,0, 32.07 ,42.65, 42.65 ,,TIOCOLCHICOSIDEO,NA,N, 34.15 , 31.05 ,000492,1,0,-,TARJADO,30049099,N, 33.00 ,SANOFI-AVENTIS,0
7896523211596,COLUTOIDE,"0,3mg/g gel bg 10g camomila","COLUTOIDE - 0,3mg/g gel bg 10g camomila",000234719,0, 13.00 ,17.29, 17.29 ,,EXTRATO DE CAMOMILA,NA,N, 14.7 , 12.9 ,000048,1,0,-,NENHUM,0,S, -   ,CIMED,0
7896523201511,COLUTOIDE,1+10+30mg sol fr 20ml,COLUTOIDE - 1+10+30mg sol fr 20ml,000026387,0, 17.31 ,23.02, 23.02 ,,PREDNISOLONA,NA,N, 19.57 , 4.09 ,000048,1,0,-,NENHUM,0,S, 33.00 ,CIMED,0
7898078942710,COLZURIC,"0,5mg cx 20 comp","COLZURIC - 0,5mg cx 20 comp",000219340,0, 10.01 ,13.84, 13.84 ,,COLCHICINA,NA,N, 11.76 , -   ,000160,1,0,+,NENHUM,0,S, 33.00 ,ROYTON,0
7897316804780,COMBIGAN,fr 10ml,COMBIGAN - fr 10ml,000227150,0, 101.34 ,140.09, 140.09 ,,TARTARATO DE BRIMONIDINA+MALEATO DE TIMOLOL,NA,N, 98.06 , 93.77 ,000317,1,0,+,TARJADO,30049099,N, 38.24 ,ALLERGAN,0
7897316804926,COMBIGAN,fr 5ml,COMBIGAN - fr 5ml,000221793,2, 64.37 ,88.99, 88.99 ,,TARTARATO DE BRIMONIDINA+MALEATO DE TIMOLOL,NA,N, 66.45 , 59.55 ,000317,1,0,+,TARJADO,30049099,N, 38.24 ,ALLERGAN,0
7896658007255,COMBIRON,sus or fr 120ml+cm x10ml,COMBIRON - sus or fr 120ml+cm x10ml,000229524,2, 9.71 ,12.93, 12.93 ,,GLICINATO FERRICO+ASSOCIACOES,NA,N, 10.62 , 9.55 ,000004,1,0,-,TARJADO,30045090,N, 38.24 ,ACHE,0
7896658007286,COMBIRON,sus or fr 30ml+cgt,COMBIRON - sus or fr 30ml+cgt,000229525,1, 13.27 ,17.65, 17.65 ,,GLICINATO FERRICO+ASSOCIACOES,NA,N, 14.4 , 12.98 ,000004,1,0,-,TARJADO,30045090,N, 38.24 ,ACHE,0
7896658012198,COMBIRON FOLICO,cx 15 comp rev,COMBIRON FOLICO - cx 15 comp rev,000231144,0, 7.18 ,9.55, 9.55 ,,FERROCARBONILA+ASSOCIACOES,NA,N, 8.12 , -   ,000004,1,0,-,TARJADO,0,S, 33.00 ,ACHE,0
7896658003653,COMBIRON FOLICO,cx 45 comp rev,COMBIRON FOLICO - cx 45 comp rev,000226934,1, 21.58 ,28.7, 28.7 ,,FERROCARBONILA+ASSOCIACOES,NA,N, 23.46 , 21.64 ,000004,1,0,-,TARJADO,30045090,N, 38.24 ,ACHE,1
7896015523398,COMBODART,"0,5+0,4mg cx 30 cap gel","COMBODART - 0,5+0,4mg cx 30 cap gel",000237330,27, 73.32 ,97.51, 97.51 ,,CLORIDRATO DE TANSULOSINA+DUTASTERIDA,NA,N, 80.45 , 70.93 ,000083,1,0,-,TARJADO,30043290,N, -   ,GLAXOSMITHKLINE,2
7896015523435,COMBODART,"0,5+0,4mg cx 7 cap gel","COMBODART - 0,5+0,4mg cx 7 cap gel",000237331,0, 17.09 ,22.73, 22.73 ,,CLORIDRATO DE TANSULOSINA+DUTASTERIDA,NA,N, 19.32 , 14.5 ,000083,1,0,-,NENHUM,0,S, -   ,GLAXOSMITHKLINE,0
7896015523404,COMBODART,"0,5+0,4mg cx 90 cap","COMBODART - 0,5+0,4mg cx 90 cap",000243039,0, 202.37 ,269.15, 269.15 ,,CLORIDRATO DE TANSULOSINA+DUTASTERIDA,NA,N, 228.78 , 204.09 ,000083,1,0,-,TARJADO,30043290,N, -   ,GLAXOSMITHKLINE,0
7896676403268,COMPAZ,10mg cx 20bl x 10 comp emb hosp,COMPAZ - 10mg cx 20bl x 10 comp emb hosp,000230005,0, 21.68 ,0, -   ,,DIAZEPAM,NA,N, -   , -   ,000266,1,0,+,NENHUM,30044090,N, 41.38 ,CRISTALIA,0
7896676400533,COMPAZ,10mg cx 50amp x 2ml emb hosp,COMPAZ - 10mg cx 50amp x 2ml emb hosp,000230006,0, 51.47 ,0, -   ,,DIAZEPAM,B1,N, -   , -   ,000266,1,0,+,NENHUM,30044090,N, 41.38 ,CRISTALIA,0
7896676403275,COMPAZ,5mg cx 20bl x 10 comp emb hosp,COMPAZ - 5mg cx 20bl x 10 comp emb hosp,000230007,0, 17.83 ,0, -   ,,DIAZEPAM,NA,N, -   , -   ,000266,1,0,+,NENHUM,30049064,N, 41.38 ,CRISTALIA,0
7898014560756,COMPLEXAN,cx 30 drg,COMPLEXAN - cx 30 drg,000223336,0, 7.9 ,0, -   ,,VITAMINAS DO COMPLEXO B,NA,N, -   , -   ,000350,1,0,N,NENHUM,0,S, -   ,PHARMASCIENCE,0
7896261003828,COMTAN,200mg cx 30 comp rev,COMTAN - 200mg cx 30 comp rev,000209717,4, 133.51 ,184.56, 184.56 ,,ENTACAPONA,C3,N, 156.87 , 141.83 ,000319,1,0,+,PSICOTROPICO,30049049,N, 38.24 ,NOVARTIS,0
7899095202733,CONACORT,20mg creme bg 30g,CONACORT - 20mg creme bg 30g,000226538,0, 17.79 ,23.66, 23.66 ,,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA,NA,N, 20.11 , -   ,000437,1,0,-,NENHUM,0,S, 33.00 ,GEOLAB,0
7899095202740,CONACORT,20mg pom bg 30g,CONACORT - 20mg pom bg 30g,000226539,0, 17.79 ,23.66, 23.66 ,,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA,NA,N, 20.11 , -   ,000437,1,0,-,NENHUM,0,S, 33.00 ,GEOLAB,0
7898100241279,CONAZOL,20mg/g creme bg 20g,CONAZOL - 20mg/g creme bg 20g,000227845,0, 9.23 ,12.28, 12.28 ,,CETOCONAZOL,NA,N, 10.44 , -   ,000034,1,0,-,NENHUM,0,S, 33.00 ,BRASTERAPICA,0
7894916508490,CONCARDIO,"1,25mg cx 30 comp rev","CONCARDIO - 1,25mg cx 30 comp rev",000233758,0, 30.68 ,42.41, 42.41 ,,BISOPROLOL,NA,N, 36.05 , 23.11 ,000136,1,0,+,NENHUM,0,S, -   ,SIGMA PHARMA,0
7894916508520,CONCARDIO,10mg cx 30 comp rev,CONCARDIO - 10mg cx 30 comp rev,000233761,0, 48.99 ,67.72, 67.72 ,,BISOPROLOL,NA,N, 57.56 , 36.89 ,000136,1,0,+,NENHUM,0,S, -   ,SIGMA PHARMA,0
7894916508506,CONCARDIO,"2,5mg cx 30 comp rev","CONCARDIO - 2,5mg cx 30 comp rev",000233759,1, 35.35 ,48.87, 48.87 ,,BISOPROLOL,NA,N, 41.53 , 29.96 ,000136,1,0,+,TARJADO,30049099,N, -   ,SIGMA PHARMA,0
7894916508513,CONCARDIO,"5,0mg cx 30 comp rev","CONCARDIO - 5,0mg cx 30 comp rev",000233760,2, 41.16 ,56.9, 56.9 ,,BISOPROLOL,NA,N, 48.98 , 39.95 ,000136,1,0,+,TARJADO,30049099,N, -   ,SIGMA PHARMA,0
7896714221717,CONCEPNOR,"0,15+0,030mg cx 63 drg","CONCEPNOR - 0,15+0,030mg cx 63 drg",000231841,0, 12.85 ,17.76, 17.76 ,,LEVONORGESTREL+ETINILESTRADIOL,NA,N, 15.1 , -   ,000133,1,0,+,NENHUM,0,S, -   ,NEO QUIMICA,0
7896714232256,CONCEPNOR,"0,15+0,030mg cx 525 drg","CONCEPNOR - 0,15+0,030mg cx 525 drg",000235002,0, 107.16 ,148.13, 148.13 ,,LEVONORGESTREL+ETINILESTRADIOL,NA,N, 125.91 , 97.12 ,000133,1,0,+,NENHUM,0,S, -   ,NEO QUIMICA,0
7896714203737,CONCEPNOR,"0,15+0,030mg cx 21 drg","CONCEPNOR - 0,15+0,030mg cx 21 drg",000221102,0, 4.28 ,5.92, 5.92 ,,LEVONORGESTREL+ETINILESTRADIOL,NA,N, 5.03 , -   ,000133,1,0,+,NENHUM,0,S, 38.24 ,NEO QUIMICA,0
7896212420100,CONCERTA,18mg fr 30 comp rev lib prol,CONCERTA - 18mg fr 30 comp rev lib prol,000218317,0, 238.94 ,317.78, 317.78 ,,CLORIDRATO DE METILFENIDATO,A3,N, 270.11 , 235.09 ,000105,1,0,-,PSICOTROPICO,30049069,N, 38.24 ,JANSSEN-CILAG,0
7896212420117,CONCERTA,36mg fr 30 comp rev lib prol,CONCERTA - 36mg fr 30 comp rev lib prol,000218318,0, 324.71 ,431.86, 431.86 ,,CLORIDRATO DE METILFENIDATO,A3,N, 345.57 , 314.14 ,000105,1,0,-,PSICOTROPICO,30049069,N, 38.24 ,JANSSEN-CILAG,0
7896212420124,CONCERTA,54mg fr 30 comp rev lib prol,CONCERTA - 54mg fr 30 comp rev lib prol,000223169,0, 324.74 ,431.89, 431.89 ,,CLORIDRATO DE METILFENIDATO,A3,N, 341.5 , 272.53 ,000105,1,0,-,PSICOTROPICO,30049069,N, 38.24 ,JANSSEN-CILAG,0
7891721070600,CONCOR,"1,25mg cx 28 comp rev","CONCOR - 1,25mg cx 28 comp rev",000221916,3, 49.45 ,68.36, 68.36 ,,FUMARATO DE BISOPROLOL,NA,N, 37.6 , 30.34 ,000126,1,0,+,TARJADO,30049039,N, 33.00 ,MERCK,1
7891721070914,CONCOR,10mg cx 28 comp rev,CONCOR - 10mg cx 28 comp rev,000221919,2, 78.92 ,109.1, 109.1 ,,FUMARATO DE BISOPROLOL,NA,N, 57.96 , 46.49 ,000126,1,0,+,TARJADO,30049039,N, 33.00 ,MERCK,0
7891721040115,CONCOR,"2,5mg cx 14 comp rev","CONCOR - 2,5mg cx 14 comp rev",000213478,0, 28.47 ,39.36, 39.36 ,,FUMARATO DE BISOPROLOL,NA,N, 33.46 , 18.79 ,000126,1,0,+,TARJADO,0,S, 33.00 ,MERCK,0
7891721070655,CONCOR,"2,5mg cx 28 comp rev","CONCOR - 2,5mg cx 28 comp rev",000221917,11, 56.95 ,78.73, 78.73 ,,FUMARATO DE BISOPROLOL,NA,N, 43.3 , 33.55 ,000126,1,0,+,TARJADO,30049039,N, 33.00 ,MERCK,1
7891721040122,CONCOR,5mg cx 14 comp rev,CONCOR - 5mg cx 14 comp rev,000213479,0, 34.62 ,47.85, 47.85 ,,FUMARATO DE BISOPROLOL,NA,N, 40.67 , 22.86 ,000126,1,0,+,TARJADO,30049099,N, 33.00 ,MERCK,0
7891721070785,CONCOR,5mg cx 28 comp rev,CONCOR - 5mg cx 28 comp rev,000221918,10, 69.26 ,95.74, 95.74 ,,FUMARATO DE BISOPROLOL,NA,N, 52.66 , 40.8 ,000126,1,0,+,TARJADO,30049039,N, 33.00 ,MERCK,2
7891721026676,CONCOR HCT,10+25mg cx 30 comp,CONCOR HCT - 10+25mg cx 30 comp,000234390,9, 63.51 ,87.8, 87.8 ,,FUMARATO DE BISOPROLOL+HIDROCLOROTIAZIDA,NA,N, 48.29 , 38.75 ,000126,1,0,+,TARJADO,30049039,N, -   ,MERCK,1
7891721026706,CONCOR HCT,"5+12,5mg cx 30 comp","CONCOR HCT - 5+12,5mg cx 30 comp",000234389,9, 62.67 ,86.64, 86.64 ,,FUMARATO DE BISOPROLOL+HIDROCLOROTIAZIDA,NA,N, 47.65 , 38.24 ,000126,1,0,+,TARJADO,30049039,N, -   ,MERCK,1
7892953000489,CONDROFLEX,"1,5+1,2g po or 7 sach x 4,135g","CONDROFLEX - 1,5+1,2g po or 7 sach x 4,135g",000237168,0, 34.07 ,47.1, 47.1 ,,GLICOSAMINA+CONDROITINA,NA,N, 40.04 , -   ,000331,1,0,+,TARJADO,0,S, 33.00 ,ZODIAC,0
7892953206942,CONDROFLEX,"1,5+1,2g po or 15 sach x4,135g","CONDROFLEX - 1,5+1,2g po or 15 sach x4,135g",000237166,0, 78.22 ,108.13, 108.13 ,,GLICOSAMINA+CONDROITINA,NA,N, 91.91 , 69.45 ,000331,1,0,+,TARJADO,30049099,N, 33.00 ,ZODIAC,0
7892953000328,CONDROFLEX,"1,5+1,2g po or 30 sach x4,135g","CONDROFLEX - 1,5+1,2g po or 30 sach x4,135g",000237167,8, 148.66 ,205.5, 205.5 ,,GLICOSAMINA+CONDROITINA,NA,N, 169.25 , 80.2 ,000331,1,0,+,TARJADO,30049099,N, 33.00 ,ZODIAC,2
7892953001509,CONDROFLEX,500+400mg cx 20 comp,CONDROFLEX - 500+400mg cx 20 comp,000237171,0, 33.47 ,46.26, 46.26 ,,GLICOSAMINA+CONDROITINA,NA,N, 39.32 , 36.03 ,000331,1,0,+,TARJADO,30039099,N, 33.00 ,ZODIAC,0
7892953001516,CONDROFLEX,500+400mg cx 40 comp,CONDROFLEX - 500+400mg cx 40 comp,000237169,1, 63.58 ,87.88, 87.88 ,,GLICOSAMINA+CONDROITINA,NA,N, 65.7 , 59.73 ,000331,1,0,+,TARJADO,30049099,N, 33.00 ,ZODIAC,0
7892953000694,CONDROFLEX,500+400mg cx 60 comp,CONDROFLEX - 500+400mg cx 60 comp,000237172,3, 109.99 ,152.04, 152.04 ,,GLICOSAMINA+CONDROITINA,NA,N, 111.26 , 59.34 ,000331,1,0,+,TARJADO,30049099,N, 33.00 ,ZODIAC,0
7891058017286,CONFIARE PREVENT,creme bg 60g,CONFIARE PREVENT - creme bg 60g,000240729,0, 24.15 ,0, -   ,,OXIDO DE ZINCO+CAMOMILA+LANOLINA,NA,N, -   , 19.39 ,000314,1,0,-,NENHUM,0,N, -   ,MEDLEY,0
7896006200406,CONIDRIN BABY,9mg/ml fr gts x 30ml,CONIDRIN BABY - 9mg/ml fr gts x 30ml,000239095,0, 6.32 ,0, -   ,,"CLORETO DE SODIO 0,9%",NA,N, -   , 5.61 ,000180,1,0,-,NENHUM,0,S, -   ,UNIAO QUIMICA,0
7896006214755,CONIDRIN SALINA,9mg sol nas fr gts 30ml,CONIDRIN SALINA - 9mg sol nas fr gts 30ml,000226307,0, 6.6 ,0, -   ,,CLORETO DE SODIO,NA,N, -   , -   ,000180,1,0,-,NENHUM,30049064,N, 38.24 ,UNIAO QUIMICA,0
7896006215714,CONIDRIN SALINA,9mg/ml spray fr 50ml,CONIDRIN SALINA - 9mg/ml spray fr 50ml,000226308,0, 12.4 ,0, -   ,,CLORETO DE SODIO,NA,N, -   , -   ,000180,1,0,-,NENHUM,30049099,N, 38.24 ,UNIAO QUIMICA,0
7897322702292,CONMEL,500mg cx 25bl x 8 comp,CONMEL - 500mg cx 25bl x 8 comp,000218055,0, 147.92 ,78692, 196.73 ,,DIPIRONA SODICA,NA,N, 7.69 , 5.00 ,000071,25,0,-,SEM TARJA,30049099,N, 33.00 ,FARMASA,0
7897322701981,CONMEL,sol fr gts 20ml,CONMEL - sol fr gts 20ml,000236092,0, 16.28 ,21.65, 21.65 ,,DIPIRONA SODICA,NA,N, 21.17 , -   ,000071,1,0,-,SEM TARJA,3004909901,N, 33.00 ,FARMASA,0
7897322704999,CONMEL,500mg cx 25bl x 4 comp,CONMEL - 500mg cx 25bl x 4 comp,000224746,0, 65.91 ,35064, 87.66 ,,DIPIRONA SODICA,NA,N, 2.87 , 2.1 ,000071,25,0,-,SEM TARJA,30049099,N, 33.00 ,FARMASA,0
7896006230403,CONSTANTE,"0,25mg cx 20 comp","CONSTANTE - 0,25mg cx 20 comp",000241749,0, 3.81 ,5.27, 5.27 ,,ALPRAZOLAM,B1,N, 3.34 , 3.21 ,000180,1,0,+,NENHUM,30049099,N, 38.24 ,UNIAO QUIMICA,0
7896006270751,CONSTANTE,"0,25mg cx 30 comp","CONSTANTE - 0,25mg cx 30 comp",000229723,0, 5.84 ,8.07, 8.07 ,,ALPRAZOLAM,NA,N, 6.86 , 4.82 ,000180,1,0,+,NENHUM,30049064,N, 38.24 ,UNIAO QUIMICA,0
7896006222316,CONSTANTE,"0,50mg cx 30 comp","CONSTANTE - 0,50mg cx 30 comp",000229724,0, 11.65 ,16.11, 16.11 ,,ALPRAZOLAM,B1,N, 13.69 , -   ,000180,1,0,+,NENHUM,0,S, 38.24 ,UNIAO QUIMICA,0
7896006230281,CONSTANTE,"0,5mg cx 20 comp","CONSTANTE - 0,5mg cx 20 comp",000241750,0, 7.61 ,10.52, 10.52 ,,ALPRAZOLAM,B1,N, 8.94 , 6.39 ,000180,1,0,+,NENHUM,30049099,N, 38.24 ,UNIAO QUIMICA,0
7896006230496,CONSTANTE,"1,0mg cx 20 comp","CONSTANTE - 1,0mg cx 20 comp",000241751,0, 13.35 ,18.45, 18.45 ,,ALPRAZOLAM,B1,N, 15.68 , 11.19 ,000180,1,0,+,NENHUM,30049079,N, 38.24 ,UNIAO QUIMICA,0
7896006249863,CONSTANTE,1mg cx 30 comp,CONSTANTE - 1mg cx 30 comp,000229725,0, 20.36 ,28.14, 28.14 ,,ALPRAZOLAM,B1,N, 23.92 , -   ,000180,1,0,+,NENHUM,0,S, 38.24 ,UNIAO QUIMICA,0
7896472513734,CONTHENC,500mg cx 30 comp,CONTHENC - 500mg cx 30 comp,000240777,0, 16.91 ,0, -   ,,ACIDO ASCORBICO,NA,N, -   , 14.8 ,000419,1,0,-,NENHUM,0,N, -   ,MULTILAB,0
7891106906609,CONTOUR TS,Kit monitoramento glicemico hosp,CONTOUR TS - Kit monitoramento glicemico hosp,000235589,0, 47.84 ,0, -   ,,CORRELATO,NA,N, -   , 78.24 ,000021,1,0,N,NENHUM,0,S, -   ,BAYER,0
7891106906432,CONTOUR TS,solucao controle normal,CONTOUR TS - solucao controle normal,000235591,0, 78.85 ,0, -   ,,CORRELATO,NA,N, -   , 74.17 ,000021,1,0,N,NENHUM,0,S, -   ,BAYER,0
5016003188206,CONTOUR TS,tiras reagente cx 50 unid.,CONTOUR TS - tiras reagente cx 50 unid.,000236362,3, 74.59 ,0, -   ,,CORRELATO,NA,N, 94.86 , 63.33 ,000021,1,0,N,SEM TARJA,38220090,S, -   ,BAYER,0
5016003182402,CONTOUR TS,tiras reagentes cx 100 unid.,CONTOUR TS - tiras reagentes cx 100 unid.,000235590,1, 132.67 ,#DIV/0!, -   ,,CORRELATO,NA,N, 132.32 , 110.11 ,000021,0,0,N,SEM TARJA,38220090,S, -   ,BAYER,0
5016003182501,CONTOUR TS,tiras reagentes cx 25 unidades,CONTOUR TS - tiras reagentes cx 25 unidades,000244140,3, 41.4 ,0, -   ,,NA - CORRELATO,NA,N, 43.85 , 34.36 ,000021,1,0,N,SEM TARJA,38220090,S, -   ,BAYER,0
7894916502900,CONTRACEP,sus inj fa x 1ml,CONTRACEP - sus inj fa x 1ml,000226755,0, 13.75 ,19.01, 19.01 ,,MEDROXIPROGESTERONA,NA,N, 16.16 , 11.47 ,000136,1,0,+,INJETAVEL,30049099,N, 33.00 ,SIGMA PHARMA,0
7896112448679,CONTRACTUBEX,bg x 50g,CONTRACTUBEX - bg x 50g,000240449,2, 94.73 ,125.99, 125.99 ,,CEPALIN+ALANTOINA+HEPARINA SODICA,NA,N, 107.04 , 90.34 ,000163,1,0,-,SEM TARJA,30049099,N, -   ,BIOLAB SANUS,0
7896112448440,CONTRACTUBEX,gel bg 20g,CONTRACTUBEX - gel bg 20g,000213601,10, 41.46 ,55.14, 55.14 ,,CEPALIN+ALANTOINA+HEPARINA SODICA,NA,N, 45.25 , 39.54 ,000163,1,0,-,SEM TARJA,30049099,N, 33.00 ,BIOLAB SANUS,0
7898919602353,COPAXONE,20mg/ml sol inj 28ser pre-ench x 1ml,COPAXONE - 20mg/ml sol inj 28ser pre-ench x 1ml,000223632,0, 4114.62 ,5687.9, 5687.9 ,,ACETATO DE GLATIRAMER,NA,N, 4834.72 , -   ,000500,1,0,+,NENHUM,0,S, 38.24 ,TEVA,0
7896112141778,CO-PRESSOTEC,10+25mg cx 30 comp,CO-PRESSOTEC - 10+25mg cx 30 comp,000207165,0, 21.87 ,30.23, 30.23 ,,MALEATO DE ENALAPRIL+HIDROCLOROTIAZIDA,NA,N, 25.7 , -   ,000177,1,0,+,NENHUM,0,S, 38.24 ,TEUTO,0
7896112141761,CO-PRESSOTEC,"20+12,5mg cx 30 comp","CO-PRESSOTEC - 20+12,5mg cx 30 comp",000207166,0, 34.04 ,47.06, 47.06 ,,MALEATO DE ENALAPRIL+HIDROCLOROTIAZIDA,NA,N, 40.00 , -   ,000177,1,0,+,NENHUM,0,S, 38.24 ,TEUTO,0
7897595601650,COR MIO,200mg cx 20 comp,COR MIO - 200mg cx 20 comp,000238766,0, 17.07 ,23.6, 23.6 ,,CLORIDRATO DE AMIODARONA,NA,N, 20.06 , -   ,000161,1,0,+,NENHUM,30039064,N, 38.24 ,SANDOZ,0
7897595608208,COR MIO,200mg cx 30 comp,COR MIO - 200mg cx 30 comp,000238767,0, 18.99 ,26.25, 26.25 ,,CLORIDRATO DE AMIODARONA,NA,N, 22.31 , -   ,000161,1,0,+,NENHUM,30049054,N, 38.24 ,SANDOZ,0
7891721026751,CORABION HC,1100mg cx 60 cap,CORABION HC - 1100mg cx 60 cap,000233754,1, 71.17 ,100.62, 100.62 ,,OLEO DE PEIXE,NA,N, 79.26 , 66.12 ,000126,1,0,N,SEM TARJA,15042000,S, -   ,MERCK,0
7891721026744,CORABION HC,550mg cx 60 cap,CORABION HC - 550mg cx 60 cap,000233755,0, 50.84 ,71.88, 71.88 ,,OLEO DE PEIXE,NA,N, 61.1 , 39.02 ,000126,1,0,N,SEM TARJA,15042000,S, -   ,MERCK,1
7891058011765,CORASTORVA,10mg cx 10 comp rev,CORASTORVA - 10mg cx 10 comp rev,000237902,0, 19.29 ,26.66, 26.66 ,,ATORVASTATINA CALCICA,NA,N, 22.66 , 15.94 ,000492,1,0,+,NENHUM,0,N, -   ,SANOFI-AVENTIS,0
